InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription_x,MissingCustomerID_x,MissingDescription_x,IsCancelled_x,IsReturn_x,IsFreeItem_x,TotalPrice_x,Year_x,Month_x,MonthYear_x,YearQuarter_x,Hour_x,Minute_x,Time_x,TimeOfDay_x,OriginalDescription_y,MissingCustomerID_y,MissingDescription_y,IsCancelled_y,IsReturn_y,IsFreeItem_y,TotalPrice_y,Year_y,Month_y,MonthYear_y,YearQuarter_y,Hour_y,Minute_y,Time_y,TimeOfDay_y
542367,82583,HOT BATHS METAL SIGN,-30,2011-01-27 12:57:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,12,57,12:57:00,Morning,,,,,,,,,,,,,,,
542368,85188B,PINK METAL SWINGING BUNNY,-70,2011-01-27 12:59:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,12,59,12:59:00,Morning,,,,,,,,,,,,,,,
542379,35922,EASTER BUNNY WREATH,-30,2011-01-27 13:58:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,13,58,13:58:00,Afternoon,,,,,,,,,,,,,,,
542380,84917,WHITE HAND TOWEL WITH BUTTERFLY,-50,2011-01-27 13:59:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,13,59,13:59:00,Afternoon,,,,,,,,,,,,,,,
542391,84455,,-31,2011-01-27 14:54:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,54,14:54:00,Afternoon,,,,,,,,,,,,,,,
542392,84227,,-2,2011-01-27 14:56:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,56,14:56:00,Afternoon,,,,,,,,,,,,,,,
542396,22146,EASTER CRAFT IVY WREATH WITH CHICK,-4,2011-01-27 15:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,15,12,15:12:00,Afternoon,,,,,,,,,,,,,,,
542414,84967A,,-2,2011-01-27 17:15:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,17,15,17:15:00,Afternoon,,,,,,,,,,,,,,,
542415,84967B,,-1,2011-01-27 17:15:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,17,15,17:15:00,Afternoon,,,,,,,,,,,,,,,
542417,84966B,,-11,2011-01-27 17:38:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,17,38,17:38:00,Afternoon,,,,,,,,,,,,,,,
542418,84966A,,-17,2011-01-27 17:39:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,17,39,17:39:00,Afternoon,,,,,,,,,,,,,,,
542518,22184,CAKE STAND VICTORIAN FILIGREE LARGE,-13,2011-01-28 12:17:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,12,17,12:17:00,Morning,,,,,,,,,,,,,,,
542529,DCGS0055,,-1,2011-01-28 13:08:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,13,8,13:08:00,Afternoon,,,,,,,,,,,,,,,
542531,DCGS0072,,-1,2011-01-28 13:08:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,13,8,13:08:00,Afternoon,,,,,,,,,,,,,,,
542532,DCGS0074,,-1,2011-01-28 13:09:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,13,9,13:09:00,Afternoon,,,,,,,,,,,,,,,
542544,17165D,ASS COL LARGE SAND FROG P'WEIGHT,-10,2011-01-28 14:43:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,43,14:43:00,Afternoon,,,,,,,,,,,,,,,
542546,20734,SILVER MINI TAPE MEASURE ,-1,2011-01-28 14:44:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,44,14:44:00,Afternoon,,,,,,,,,,,,,,,
542547,20864,,-1,2011-01-28 14:45:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,45,14:45:00,Afternoon,,,,,,,,,,,,,,,
542548,20892,,-1,2011-01-28 14:45:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,45,14:45:00,Afternoon,,,,,,,,,,,,,,,
542550,20910,VINTAGE PHOTO ALBUM PARIS DAYS,-1,2011-01-28 14:45:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,45,14:45:00,Afternoon,,,,,,,,,,,,,,,
542551,21282,,-1,2011-01-28 14:46:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,46,14:46:00,Afternoon,,,,,,,,,,,,,,,
542552,21645,ASSORTED TUTTI FRUTTI ROUND BOX,-1,2011-01-28 14:47:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,47,14:47:00,Afternoon,,,,,,,,,,,,,,,
542553,21805,,-1,2011-01-28 14:49:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,49,14:49:00,Afternoon,,,,,,,,,,,,,,,
542554,21836,GINGHAM OVEN GLOVE RED HEART ,-1,2011-01-28 14:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,49,14:49:00,Afternoon,,,,,,,,,,,,,,,
542555,21841,BABY MOUSE RED GINGHAM DRESS,-1,2011-01-28 14:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,50,14:50:00,Afternoon,,,,,,,,,,,,,,,
542556,22143,,-1,2011-01-28 14:50:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,50,14:50:00,Afternoon,,,,,,,,,,,,,,,
542557,22765,NEWSPAPER STAND,-1,2011-01-28 14:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,50,14:50:00,Afternoon,,,,,,,,,,,,,,,
542558,35644,,-1,2011-01-28 14:51:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,51,14:51:00,Afternoon,,,,,,,,,,,,,,,
542559,35991,,-1,2011-01-28 14:51:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,51,14:51:00,Afternoon,,,,,,,,,,,,,,,
542560,47579,,-1,2011-01-28 14:51:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,51,14:51:00,Afternoon,,,,,,,,,,,,,,,
542561,84424A,,-1,2011-01-28 14:52:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,52,14:52:00,Afternoon,,,,,,,,,,,,,,,
542562,84499,BLACK FLOWER CANDLE PLATE,-1,2011-01-28 14:52:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,52,14:52:00,Afternoon,,,,,,,,,,,,,,,
542563,84509F,,-1,2011-01-28 14:52:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,52,14:52:00,Afternoon,,,,,,,,,,,,,,,
542564,84526,,-1,2011-01-28 14:52:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,52,14:52:00,Afternoon,,,,,,,,,,,,,,,
542565,84664,,-1,2011-01-28 14:52:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,52,14:52:00,Afternoon,,,,,,,,,,,,,,,
542566,84964B,,-1,2011-01-28 14:53:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,53,14:53:00,Afternoon,,,,,,,,,,,,,,,
542567,84975,HEART SHAPED MIRROR,-1,2011-01-28 14:53:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,53,14:53:00,Afternoon,,,,,,,,,,,,,,,
542569,85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,-1,2011-01-28 14:53:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,53,14:53:00,Afternoon,,,,,,,,,,,,,,,
542570,85028S,FRENCH CHATEAU SMALL FRUITBOWL,-1,2011-01-28 14:53:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,53,14:53:00,Afternoon,,,,,,,,,,,,,,,
542571,85031C,CURIOUS IMAGES SCRAP BOOK SET,-1,2011-01-28 14:54:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,54,14:54:00,Afternoon,,,,,,,,,,,,,,,
542572,85064,CREAM SWEETHEART LETTER RACK,-1,2011-01-28 14:54:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,54,14:54:00,Afternoon,,,,,,,,,,,,,,,
542573,85110,,-1,2011-01-28 14:55:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,55,14:55:00,Afternoon,,,,,,,,,,,,,,,
542574,85119,,-1,2011-01-28 14:55:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,55,14:55:00,Afternoon,,,,,,,,,,,,,,,
542575,85126,LARGE ROUND CUTGLASS CANDLESTICK,-1,2011-01-28 14:55:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,55,14:55:00,Afternoon,,,,,,,,,,,,,,,
542576,85179B,,-1,2011-01-28 14:56:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,56,14:56:00,Afternoon,,,,,,,,,,,,,,,
542577,85232B,SET OF 3 BABUSHKA STACKING TINS,-1,2011-01-28 14:56:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,56,14:56:00,Afternoon,,,,,,,,,,,,,,,
542579,90000C,,-1,2011-01-28 14:57:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,57,14:57:00,Afternoon,,,,,,,,,,,,,,,
542580,90095,,-1,2011-01-28 14:58:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,58,14:58:00,Afternoon,,,,,,,,,,,,,,,
542581,90091,,-1,2011-01-28 14:58:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,14,58,14:58:00,Afternoon,,,,,,,,,,,,,,,
542582,DCGS0057,,-6,2011-01-28 15:01:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,1,2011-01,2011Q1,15,1,15:01:00,Afternoon,,,,,,,,,,,,,,,
542861,47591B,SCOTTIES CHILDRENS APRON,-207,2011-02-01 11:47:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,11,47,11:47:00,Morning,,,,,,,,,,,,,,,
542879,22242,5 HOOK HANGER MAGIC TOADSTOOL,-19,2011-02-01 12:52:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,52,12:52:00,Morning,,,,,,,,,,,,,,,
542882,22162,HEART GARLAND RUSTIC PADDED,-40,2011-02-01 12:55:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,55,12:55:00,Morning,,,,,,,,,,,,,,,
542883,21448,12 DAISY PEGS IN WOOD BOX,-40,2011-02-01 13:07:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,13,7,13:07:00,Afternoon,,,,,,,,,,,,,,,
542884,84748,FOLK FELT HANGING MULTICOL GARLAND,-52,2011-02-01 13:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,13,8,13:08:00,Afternoon,,,,,,,,,,,,,,,
542885,84465,15 PINK FLUFFY CHICKS IN BOX,-6,2011-02-01 13:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,13,8,13:08:00,Afternoon,,,,,,,,,,,,,,,
543034,85049F,BABY BOOM RIBBONS ,-130,2011-02-02 15:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,15,50,15:50:00,Afternoon,,,,,,,,,,,,,,,
543035,35004C,SET OF 3 COLOURED  FLYING DUCKS,-206,2011-02-02 15:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,15,51,15:51:00,Afternoon,,,,,,,,,,,,,,,
543194,21355,TOAST ITS - I LOVE YOU ,-217,2011-02-04 12:25:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,25,12:25:00,Morning,,,,,,,,,,,,,,,
543257,84611B,thrown away,-1430,2011-02-04 16:06:00,0.0,,United Kingdom,thrown away,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,6,16:06:00,Afternoon,,,,,,,,,,,,,,,
543259,84612B,thrown away,-162,2011-02-04 16:07:00,0.0,,United Kingdom,thrown away,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,7,16:07:00,Afternoon,,,,,,,,,,,,,,,
543260,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,-230,2011-02-04 16:07:00,0.0,,United Kingdom,thrown away,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,7,16:07:00,Afternoon,,,,,,,,,,,,,,,
543261,84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,-173,2011-02-04 16:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,8,16:08:00,Afternoon,,,,,,,,,,,,,,,
543262,84614A,PINK BAROQUE FLOCK CANDLE HOLDER,-390,2011-02-04 16:08:00,0.0,,United Kingdom,thrown away,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,8,16:08:00,Afternoon,,,,,,,,,,,,,,,
543265,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,-4,2011-02-04 17:23:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,23,17:23:00,Afternoon,,,,,,,,,,,,,,,
543266,82095,HEART BUTTONS JEWELLERY BOX,-5,2011-02-04 17:24:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,24,17:24:00,Afternoon,,,,,,,,,,,,,,,
543269,84638,SMALL KITCHEN FLOWER POTS PLAQUE,-18,2011-02-04 17:25:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,25,17:25:00,Afternoon,,,,,,,,,,,,,,,
543270,84631,FRUIT TREE AND BIRDS WALL PLAQUE,-19,2011-02-04 17:25:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,25,17:25:00,Afternoon,,,,,,,,,,,,,,,
543271,21087,SET/6 POSIES PAPER CUPS,-6,2011-02-04 17:26:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,26,17:26:00,Afternoon,,,,,,,,,,,,,,,
543308,35969,,-3,2011-02-07 12:04:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,4,12:04:00,Morning,,,,,,,,,,,,,,,
543310,35954,SMALL FOLKART STAR CHRISTMAS DEC,-234,2011-02-07 12:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,10,12:10:00,Morning,,,,,,,,,,,,,,,
543390,84880,WHITE WIRE EGG HOLDER,-5,2011-02-08 10:02:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,2,10:02:00,Morning,,,,,,,,,,,,,,,
543521,22769,CHALKBOARD KITCHEN ORGANISER,-6,2011-02-09 11:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,11,49,11:49:00,Morning,,,,,,,,,,,,,,,
543545,22627,MINT KITCHEN SCALES,-11,2011-02-09 15:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,15,50,15:50:00,Afternoon,,,,,,,,,,,,,,,
543552,22847,BREAD BIN DINER STYLE IVORY,-10,2011-02-10 10:05:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,5,10:05:00,Morning,,,,,,,,,,,,,,,
543654,22525,CHILDRENS GARDEN GLOVES PINK,-57,2011-02-11 10:29:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,29,10:29:00,Morning,,,,,,,,,,,,,,,
543655,21717,EASTER TIN BUCKET,-42,2011-02-11 10:30:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,30,10:30:00,Morning,,,,,,,,,,,,,,,
543656,84801B,WHITE HYDRANGEA ART FLOWER,-44,2011-02-11 10:30:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,30,10:30:00,Morning,,,,,,,,,,,,,,,
543783,20966,SANDWICH BATH SPONGE,-41,2011-02-11 16:45:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,45,16:45:00,Afternoon,,,,,,,,,,,,,,,
543827,84406B,CREAM CUPID HEARTS COAT HANGER,-64,2011-02-14 09:44:00,0.0,,United Kingdom,incorrectly made-thrown away.,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,9,44,09:44:00,Morning,,,,,,,,,,,,,,,
544046,21785,RAIN PONCHO ,-140,2011-02-15 12:34:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,34,12:34:00,Morning,,,,,,,,,,,,,,,
544063,22837,HOT WATER BOTTLE BABUSHKA ,-9,2011-02-15 13:37:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,13,37,13:37:00,Afternoon,,,,,,,,,,,,,,,
544086,21785,RAIN PONCHO ,-7,2011-02-15 16:49:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,16,49,16:49:00,Afternoon,,,,,,,,,,,,,,,
544342,22633,HAND WARMER UNION JACK,-53,2011-02-18 09:44:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,9,44,09:44:00,Morning,,,,,,,,,,,,,,,
544343,22867,HAND WARMER BIRD DESIGN,-99,2011-02-18 09:45:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,9,45,09:45:00,Morning,,,,,,,,,,,,,,,
544346,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-21,2011-02-18 09:50:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,9,50,09:50:00,Morning,,,,,,,,,,,,,,,
544347,22114,HOT WATER BOTTLE TEA AND SYMPATHY,-4,2011-02-18 09:51:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,9,51,09:51:00,Morning,,,,,,,,,,,,,,,
544396,62094B,TURQ ICE CREAM BUM BAG ,-92,2011-02-18 12:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,16,12:16:00,Morning,,,,,,,,,,,,,,,
544410,84997C,CHILDRENS CUTLERY POLKADOT BLUE,-741,2011-02-18 13:54:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,13,54,13:54:00,Afternoon,,,,,,,,,,,,,,,
544554,22588,CARD HOLDER GINGHAM HEART,-41,2011-02-21 12:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,12,12:12:00,Morning,,,,,,,,,,,,,,,
544579,21651,HANGING GLASS ETCHED TEALIGHT,-6,2011-02-21 14:05:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,14,5,14:05:00,Afternoon,,,,,,,,,,,,,,,
544649,21621,VINTAGE UNION JACK BUNTING,-400,2011-02-22 12:37:00,0.0,,United Kingdom,?,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,37,12:37:00,Morning,,,,,,,,,,,,,,,
544703,22202,MILK PAN PINK POLKADOT,-114,2011-02-23 10:35:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,35,10:35:00,Morning,,,,,,,,,,,,,,,
544832,62096A,PINK/YELLOW FLOWERS HANDBAG,-88,2011-02-24 10:05:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,5,10:05:00,Morning,,,,,,,,,,,,,,,
544834,90200C,BLUE SWEETHEART BRACELET,-33,2011-02-24 10:15:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,10,15,10:15:00,Morning,,,,,,,,,,,,,,,
545127,22024,RAINY LADIES BIRTHDAY CARD,-50,2011-02-28 12:04:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,4,12:04:00,Morning,,,,,,,,,,,,,,,
545135,22028,PENNY FARTHING BIRTHDAY CARD,-30,2011-02-28 12:06:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,2,2011-02,2011Q1,12,6,12:06:00,Morning,,,,,,,,,,,,,,,
545219,20738,,-36,2011-02-28 17:04:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,2,2011-02,2011Q1,17,4,17:04:00,Afternoon,,,,,,,,,,,,,,,
545236,22797,CHEST OF DRAWERS GINGHAM HEART ,-15,2011-03-01 10:32:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,10,32,10:32:00,Morning,,,,,,,,,,,,,,,
545401,21769,VINTAGE POST OFFICE CABINET,-5,2011-03-02 12:03:00,0.0,,United Kingdom,showroom,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,3,12:03:00,Morning,,,,,,,,,,,,,,,
545402,22862,LOVE HEART NAPKIN BOX ,-33,2011-03-02 12:07:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,12,7,12:07:00,Morning,,,,,,,,,,,,,,,
545546,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",-150,2011-03-03 15:03:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,3,15:03:00,Afternoon,,,,,,,,,,,,,,,
545547,85061W,WHITE JEWELLED HEART DECORATION,-391,2011-03-03 15:07:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,7,15:07:00,Afternoon,,,,,,,,,,,,,,,
545548,77101A,UNION FLAG WINDSOCK,-87,2011-03-03 15:08:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,8,15:08:00,Afternoon,,,,,,,,,,,,,,,
545549,15058B,PINK POLKADOT GARDEN PARASOL,-61,2011-03-03 15:10:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,10,15:10:00,Afternoon,,,,,,,,,,,,,,,
545552,22021,BLUE FELT EASTER EGG BASKET,-20,2011-03-03 15:11:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,11,15:11:00,Afternoon,,,,,,,,,,,,,,,
545554,22988,SOLDIERS EGG CUP ,-70,2011-03-03 15:12:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,12,15:12:00,Afternoon,,,,,,,,,,,,,,,
545560,37464,,-2,2011-03-03 16:12:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,12,16:12:00,Afternoon,,,,,,,,,,,,,,,
545561,37379A,,-9,2011-03-03 16:12:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,12,16:12:00,Afternoon,,,,,,,,,,,,,,,
545562,20689,,-5,2011-03-03 16:12:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,12,16:12:00,Afternoon,,,,,,,,,,,,,,,
545563,20671,BLUE TEATIME PRINT BOWL ,-22,2011-03-03 16:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,13,16:13:00,Afternoon,,,,,,,,,,,,,,,
545564,85092,CANDY SPOT TEA COSY,-9,2011-03-03 16:13:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,13,16:13:00,Afternoon,,,,,,,,,,,,,,,
545565,47563B,,-10,2011-03-03 16:14:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,14,16:14:00,Afternoon,,,,,,,,,,,,,,,
545566,37477D,,-9,2011-03-03 16:14:00,0.0,,United Kingdom,,True,True,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,14,16:14:00,Afternoon,,,,,,,,,,,,,,,
545567,37444B,BLUE BREAKFAST CUP AND SAUCER ,-3,2011-03-03 16:14:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,16,14,16:14:00,Afternoon,,,,,,,,,,,,,,,
545598,22080,RIBBON REEL POLKADOTS ,-278,2011-03-04 11:16:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,11,16,11:16:00,Morning,,,,,,,,,,,,,,,
545599,22272,FELTCRAFT DOLL MARIA,-140,2011-03-04 11:17:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,11,17,11:17:00,Morning,,,,,,,,,,,,,,,
545600,85160A,WHITE BIRD GARDEN DESIGN MUG,-21,2011-03-04 11:45:00,0.0,,United Kingdom,,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,11,45,11:45:00,Morning,,,,,,,,,,,,,,,
545857,20681,PINK POLKADOT CHILDRENS UMBRELLA,-154,2011-03-07 13:56:00,0.0,,United Kingdom,MIA,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,13,56,13:56:00,Afternoon,,,,,,,,,,,,,,,
545990,84598,BOYS ALPHABET IRON ON PATCHES,-3000,2011-03-08 13:07:00,0.0,,United Kingdom,check,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,13,7,13:07:00,Afternoon,,,,,,,,,,,,,,,
546010,22423,REGENCY CAKESTAND 3 TIER,-19,2011-03-08 15:55:00,0.0,,United Kingdom,damages,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,15,55,15:55:00,Afternoon,,,,,,,,,,,,,,,
546016,85172,HYACINTH BULB T-LIGHT CANDLES,-675,2011-03-08 17:21:00,0.0,,United Kingdom,Dotcom set,True,False,False,True,True,-0.0,2011,3,2011-03,2011Q1,17,21,17:21:00,Afternoon,,,,,,,,,,,,,,,
