InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,TotalPrice,Year,Month,MonthYear,YearQuarter,Time,Hour,Minute,Weekday,TimeOfDay,MissingCustomerID,MissingDescription,IsValidSale,IsValidReturn
C537251,22327,ROUND SNACK BOXES SET OF 4 SKULLS,-4,2010-12-06 10:45:00,2.95,,United Kingdom,ROUND SNACK BOXES SET OF 4 SKULLS,-11.8,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,21915,RED  HARMONICA IN BOX ,-4,2010-12-06 10:45:00,1.25,,United Kingdom,RED  HARMONICA IN BOX ,-5.0,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-9,2010-12-06 10:45:00,2.55,,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,-22.95,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22748,POPPY'S PLAYHOUSE KITCHEN,-4,2010-12-06 10:45:00,2.1,,United Kingdom,POPPY'S PLAYHOUSE KITCHEN,-8.4,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-6,2010-12-06 10:45:00,4.95,,United Kingdom,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-29.700000000000003,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22418,10 COLOUR SPACEBOY PEN,-7,2010-12-06 10:45:00,0.85,,United Kingdom,10 COLOUR SPACEBOY PEN,-5.95,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22911,PAPER CHAIN KIT LONDON,-2,2010-12-06 10:45:00,2.95,,United Kingdom,PAPER CHAIN KIT LONDON,-5.9,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22940,FELTCRAFT CHRISTMAS FAIRY,-5,2010-12-06 10:45:00,4.25,,United Kingdom,FELTCRAFT CHRISTMAS FAIRY,-21.25,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-8,2010-12-06 10:45:00,2.1,,United Kingdom,CHRISTMAS CRAFT TREE TOP ANGEL,-16.8,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2010-12-06 10:45:00,2.95,,United Kingdom,ROUND SNACK BOXES SET OF 4 FRUITS ,-5.9,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22536,MAGIC DRAWING SLATE PURDEY,-11,2010-12-06 10:45:00,0.42,,United Kingdom,MAGIC DRAWING SLATE PURDEY,-4.62,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,21826,EIGHT PIECE DINOSAUR SET,-4,2010-12-06 10:45:00,1.25,,United Kingdom,EIGHT PIECE DINOSAUR SET,-5.0,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537251,22466,FAIRY TALE COTTAGE NIGHT LIGHT,-3,2010-12-06 10:45:00,1.95,,United Kingdom,FAIRY TALE COTTAGE NIGHTLIGHT,-5.85,2010,12,2010-12,2010Q4,10:45:00,10,45,Monday,Morning,True,False,False,True
C537314,21349,IVY HEART WREATH,-4,2010-12-06 11:42:00,6.75,13497,United Kingdom,IVY HEART WREATH,-27.0,2010,12,2010-12,2010Q4,11:42:00,11,42,Monday,Morning,False,False,False,True
C537320,35400,WOODEN BOX ADVENT CALENDAR ,-1,2010-12-06 11:47:00,8.95,14867,United Kingdom,WOODEN BOX ADVENT CALENDAR ,-8.95,2010,12,2010-12,2010Q4,11:47:00,11,47,Monday,Morning,False,False,False,True
C537333,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-4,2010-12-06 12:00:00,8.5,12474,Germany,CHILDS BREAKFAST SET CIRCUS PARADE,-34.0,2010,12,2010-12,2010Q4,12:00:00,12,0,Monday,Morning,False,False,False,True
C537373,22423,REGENCY CAKESTAND 3 TIER,-1,2010-12-06 12:55:00,12.75,14487,United Kingdom,REGENCY CAKESTAND 3 TIER,-12.75,2010,12,2010-12,2010Q4,12:55:00,12,55,Monday,Morning,False,False,False,True
C537379,22865,HAND WARMER OWL DESIGN,-10,2010-12-06 13:12:00,2.1,15882,United Kingdom,HAND WARMER OWL DESIGN,-21.0,2010,12,2010-12,2010Q4,13:12:00,13,12,Monday,Afternoon,False,False,False,True
C537383,21658,GLASS  BEURRE DISH,-1,2010-12-06 13:17:00,3.95,16550,United Kingdom,GLASS  BEURRE DISH,-3.95,2010,12,2010-12,2010Q4,13:17:00,13,17,Monday,Afternoon,False,False,False,True
C537383,22197,POPCORN HOLDER,-1,2010-12-06 13:17:00,0.85,16550,United Kingdom,SMALL POPCORN HOLDER,-0.85,2010,12,2010-12,2010Q4,13:17:00,13,17,Monday,Afternoon,False,False,False,True
C537383,22371,AIRLINE BAG VINTAGE TOKYO 78,-1,2010-12-06 13:17:00,4.25,16550,United Kingdom,AIRLINE BAG VINTAGE TOKYO 78,-4.25,2010,12,2010-12,2010Q4,13:17:00,13,17,Monday,Afternoon,False,False,False,True
C537398,22430,ENAMEL WATERING CAN CREAM,-1,2010-12-06 14:22:00,4.95,15426,United Kingdom,ENAMEL WATERING CAN CREAM,-4.95,2010,12,2010-12,2010Q4,14:22:00,14,22,Monday,Afternoon,False,False,False,True
C537402,22926,IVORY GIANT GARDEN THERMOMETER,-4,2010-12-06 14:43:00,5.95,15502,United Kingdom,IVORY GIANT GARDEN THERMOMETER,-23.8,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537402,22927,GREEN GIANT GARDEN THERMOMETER,-4,2010-12-06 14:43:00,5.95,15502,United Kingdom,GREEN GIANT GARDEN THERMOMETER,-23.8,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537402,22849,BREAD BIN DINER STYLE MINT,-4,2010-12-06 14:43:00,14.95,15502,United Kingdom,BREAD BIN DINER STYLE MINT,-59.8,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537402,22847,BREAD BIN DINER STYLE IVORY,-4,2010-12-06 14:43:00,14.95,15502,United Kingdom,BREAD BIN DINER STYLE IVORY,-59.8,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537402,47580,TEA TIME DES TEA COSY,-6,2010-12-06 14:43:00,2.55,15502,United Kingdom,TEA TIME DES TEA COSY,-15.299999999999999,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537402,22196,SMALL HEART MEASURING SPOONS,-12,2010-12-06 14:43:00,0.85,15502,United Kingdom,SMALL HEART MEASURING SPOONS,-10.2,2010,12,2010-12,2010Q4,14:43:00,14,43,Monday,Afternoon,False,False,False,True
C537406,22926,IVORY GIANT GARDEN THERMOMETER,-4,2010-12-06 14:53:00,5.95,15502,United Kingdom,IVORY GIANT GARDEN THERMOMETER,-23.8,2010,12,2010-12,2010Q4,14:53:00,14,53,Monday,Afternoon,False,False,False,True
C537406,22927,GREEN GIANT GARDEN THERMOMETER,-4,2010-12-06 14:53:00,5.95,15502,United Kingdom,GREEN GIANT GARDEN THERMOMETER,-23.8,2010,12,2010-12,2010Q4,14:53:00,14,53,Monday,Afternoon,False,False,False,True
C537406,22847,BREAD BIN DINER STYLE IVORY,-4,2010-12-06 14:53:00,14.95,15502,United Kingdom,BREAD BIN DINER STYLE IVORY,-59.8,2010,12,2010-12,2010Q4,14:53:00,14,53,Monday,Afternoon,False,False,False,True
C537406,22849,BREAD BIN DINER STYLE MINT,-4,2010-12-06 14:53:00,14.95,15502,United Kingdom,BREAD BIN DINER STYLE MINT,-59.8,2010,12,2010-12,2010Q4,14:53:00,14,53,Monday,Afternoon,False,False,False,True
C537408,47580,TEA TIME DES TEA COSY,-6,2010-12-06 14:55:00,2.55,15502,United Kingdom,TEA TIME DES TEA COSY,-15.299999999999999,2010,12,2010-12,2010Q4,14:55:00,14,55,Monday,Afternoon,False,False,False,True
C537408,22196,SMALL HEART MEASURING SPOONS,-12,2010-12-06 14:55:00,0.85,15502,United Kingdom,SMALL HEART MEASURING SPOONS,-10.2,2010,12,2010-12,2010Q4,14:55:00,14,55,Monday,Afternoon,False,False,False,True
C537413,22834,HAND WARMER BABUSHKA DESIGN,-72,2010-12-06 15:07:00,2.1,14409,United Kingdom,HAND WARMER BABUSHKA DESIGN,-151.20000000000002,2010,12,2010-12,2010Q4,15:07:00,15,7,Monday,Afternoon,False,False,False,True
C537414,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-6,2010-12-06 15:09:00,2.95,16861,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,-17.700000000000003,2010,12,2010-12,2010Q4,15:09:00,15,9,Monday,Afternoon,False,False,False,True
C537416,22840,ROUND CAKE TIN VINTAGE RED,-1,2010-12-06 15:10:00,7.95,16138,United Kingdom,ROUND CAKE TIN VINTAGE RED,-7.95,2010,12,2010-12,2010Q4,15:10:00,15,10,Monday,Afternoon,False,False,False,True
C537417,22960,JAM MAKING SET WITH JARS,-1,2010-12-06 15:12:00,4.25,13481,United Kingdom,JAM MAKING SET WITH JARS,-4.25,2010,12,2010-12,2010Q4,15:12:00,15,12,Monday,Afternoon,False,False,False,True
C537431,21755,LOVE BUILDING BLOCK WORD,-1,2010-12-06 16:10:00,5.95,16782,United Kingdom,LOVE BUILDING BLOCK WORD,-5.95,2010,12,2010-12,2010Q4,16:10:00,16,10,Monday,Afternoon,False,False,False,True
C537444,22580,ADVENT CALENDAR GINGHAM SACK,-8,2010-12-07 08:42:00,5.95,14850,United Kingdom,ADVENT CALENDAR GINGHAM SACK,-47.6,2010,12,2010-12,2010Q4,08:42:00,8,42,Tuesday,Morning,False,False,False,True
C537445,22418,10 COLOUR SPACEBOY PEN,-11,2010-12-07 08:57:00,0.85,15021,United Kingdom,10 COLOUR SPACEBOY PEN,-9.35,2010,12,2010-12,2010Q4,08:57:00,8,57,Tuesday,Morning,False,False,False,True
C537530,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,2010-12-07 11:47:00,7.95,13319,United Kingdom,RED RETROSPOT TRADITIONAL TEAPOT ,-7.95,2010,12,2010-12,2010Q4,11:47:00,11,47,Tuesday,Morning,False,False,False,True
C537530,85047,WHITE BEADED GARLAND STRING 20LIGHT,-2,2010-12-07 11:47:00,6.35,13319,United Kingdom,WHITE BEADED GARLAND STRING 20LIGHT,-12.7,2010,12,2010-12,2010Q4,11:47:00,11,47,Tuesday,Morning,False,False,False,True
C537530,22726,ALARM CLOCK BAKELIKE GREEN,-2,2010-12-07 11:47:00,3.75,13319,United Kingdom,ALARM CLOCK BAKELIKE GREEN,-7.5,2010,12,2010-12,2010Q4,11:47:00,11,47,Tuesday,Morning,False,False,False,True
C537596,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,2010-12-07 12:31:00,9.95,17954,United Kingdom,ROSE COTTAGE KEEPSAKE BOX ,-19.9,2010,12,2010-12,2010Q4,12:31:00,12,31,Tuesday,Morning,False,False,False,True
C537602,85099B,JUMBO BAG RED RETROSPOT,-1,2010-12-07 12:45:00,1.65,17511,United Kingdom,JUMBO BAG RED RETROSPOT,-1.65,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,21622,VINTAGE UNION JACK CUSHION COVER,-1,2010-12-07 12:45:00,4.95,17511,United Kingdom,VINTAGE UNION JACK CUSHION COVER,-4.95,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22065,CHRISTMAS PUDDING TRINKET POT ,-1,2010-12-07 12:45:00,1.25,17511,United Kingdom,CHRISTMAS PUDDING TRINKET POT ,-1.25,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-12-07 12:45:00,8.5,17511,United Kingdom,LARGE CAKE STAND  HANGING STRAWBERY,-8.5,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22654,DELUXE SEWING KIT ,-1,2010-12-07 12:45:00,4.95,17511,United Kingdom,DELUXE SEWING KIT ,-4.95,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-12-07 12:45:00,2.55,17511,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,-2.55,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-1,2010-12-07 12:45:00,2.95,17511,United Kingdom,RECIPE BOX BLUE SKETCHBOOK DESIGN,-2.95,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22197,POPCORN HOLDER,-1,2010-12-07 12:45:00,0.72,17511,United Kingdom,SMALL POPCORN HOLDER,-0.72,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22659,LUNCH BOX I LOVE LONDON,-4,2010-12-07 12:45:00,1.65,17511,United Kingdom,LUNCH BOX I LOVE LONDON,-6.6,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,2010-12-07 12:45:00,7.65,17511,United Kingdom,FAMILY ALBUM WHITE PICTURE FRAME,-7.65,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,21843,RED RETROSPOT CAKE STAND,-1,2010-12-07 12:45:00,9.95,17511,United Kingdom,RED RETROSPOT CAKE STAND,-9.95,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22423,REGENCY CAKESTAND 3 TIER,-2,2010-12-07 12:45:00,10.95,17511,United Kingdom,REGENCY CAKESTAND 3 TIER,-21.9,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,84050,PINK HEART SHAPE EGG FRYING PAN,-1,2010-12-07 12:45:00,1.25,17511,United Kingdom,PINK HEART SHAPE EGG FRYING PAN,-1.25,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537602,22198,LARGE POPCORN HOLDER ,-1,2010-12-07 12:45:00,1.45,17511,United Kingdom,LARGE POPCORN HOLDER ,-1.45,2010,12,2010-12,2010Q4,12:45:00,12,45,Tuesday,Morning,False,False,False,True
C537611,22865,HAND WARMER OWL DESIGN,-36,2010-12-07 13:25:00,2.1,17675,United Kingdom,HAND WARMER OWL DESIGN,-75.60000000000001,2010,12,2010-12,2010Q4,13:25:00,13,25,Tuesday,Afternoon,False,False,False,True
C537656,21258,VICTORIAN SEWING BOX LARGE,-12,2010-12-07 16:21:00,10.95,15100,United Kingdom,VICTORIAN SEWING BOX LARGE,-131.39999999999998,2010,12,2010-12,2010Q4,16:21:00,16,21,Tuesday,Afternoon,False,False,False,True
C537677,21166,COOK WITH WINE METAL SIGN ,-1,2010-12-08 09:55:00,1.95,14796,United Kingdom,COOK WITH WINE METAL SIGN ,-1.95,2010,12,2010-12,2010Q4,09:55:00,9,55,Wednesday,Morning,False,False,False,True
C537684,22730,ALARM CLOCK BAKELIKE IVORY,-1,2010-12-08 10:18:00,3.75,14901,United Kingdom,ALARM CLOCK BAKELIKE IVORY,-3.75,2010,12,2010-12,2010Q4,10:18:00,10,18,Wednesday,Morning,False,False,False,True
C537746,22156,HEART DECORATION WITH PEARLS ,-1,2010-12-08 11:03:00,0.85,15021,United Kingdom,HEART DECORATION WITH PEARLS ,-0.85,2010,12,2010-12,2010Q4,11:03:00,11,3,Wednesday,Morning,False,False,False,True
C537746,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,2010-12-08 11:03:00,2.55,15021,United Kingdom,SKULL LUNCH BOX WITH CUTLERY ,-2.55,2010,12,2010-12,2010Q4,11:03:00,11,3,Wednesday,Morning,False,False,False,True
C537746,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,-1,2010-12-08 11:03:00,3.25,15021,United Kingdom,COLOUR GLASS. STAR T-LIGHT HOLDER,-3.25,2010,12,2010-12,2010Q4,11:03:00,11,3,Wednesday,Morning,False,False,False,True
C537756,21914,BLUE HARMONICA IN BOX ,-24,2010-12-08 11:33:00,1.25,14952,United Kingdom,BLUE HARMONICA IN BOX ,-30.0,2010,12,2010-12,2010Q4,11:33:00,11,33,Wednesday,Morning,False,False,False,True
C537756,84949,SILVER HANGING T-LIGHT HOLDER,-8,2010-12-08 11:33:00,1.65,14952,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-13.2,2010,12,2010-12,2010Q4,11:33:00,11,33,Wednesday,Morning,False,False,False,True
C537756,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-4,2010-12-08 11:33:00,14.95,14952,United Kingdom,ZINC TOP  2 DOOR WOODEN SHELF ,-59.8,2010,12,2010-12,2010Q4,11:33:00,11,33,Wednesday,Morning,False,False,False,True
C537763,85068,CREAM SWEETHEART SHELF + HOOKS,-1,2010-12-08 12:03:00,7.95,16713,United Kingdom,CREAM SWEETHEART SHELF + HOOKS,-7.95,2010,12,2010-12,2010Q4,12:03:00,12,3,Wednesday,Morning,False,False,False,True
C537788,90062,CARNIVAL BRACELET,-1,2010-12-08 12:49:00,12.75,15916,United Kingdom,CARNIVAL BRACELET,-12.75,2010,12,2010-12,2010Q4,12:49:00,12,49,Wednesday,Morning,False,False,False,True
C537788,16202E,BLACK PHOTO ALBUM ,-1,2010-12-08 12:49:00,5.55,15916,United Kingdom,BLACK PHOTO ALBUM ,-5.55,2010,12,2010-12,2010Q4,12:49:00,12,49,Wednesday,Morning,False,False,False,True
C537797,22501,PICNIC BASKET WICKER LARGE,-1,2010-12-08 13:07:00,8.5,13113,United Kingdom,PICNIC BASKET WICKER LARGE,-8.5,2010,12,2010-12,2010Q4,13:07:00,13,7,Wednesday,Afternoon,False,False,False,True
C537797,22423,REGENCY CAKESTAND 3 TIER,-2,2010-12-08 13:07:00,10.95,13113,United Kingdom,REGENCY CAKESTAND 3 TIER,-21.9,2010,12,2010-12,2010Q4,13:07:00,13,7,Wednesday,Afternoon,False,False,False,True
C537797,22469,HEART OF WICKER SMALL,-1,2010-12-08 13:07:00,1.45,13113,United Kingdom,HEART OF WICKER SMALL,-1.45,2010,12,2010-12,2010Q4,13:07:00,13,7,Wednesday,Afternoon,False,False,False,True
C537798,22357,KINGS CHOICE BISCUIT TIN,-1,2010-12-08 13:07:00,4.25,16553,United Kingdom,KINGS CHOICE BISCUIT TIN,-4.25,2010,12,2010-12,2010Q4,13:07:00,13,7,Wednesday,Afternoon,False,False,False,True
C537805,35004C,SET OF 3 COLOURED  FLYING DUCKS,-1,2010-12-08 13:18:00,4.65,15311,United Kingdom,SET OF 3 COLOURED  FLYING DUCKS,-4.65,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2010-12-08 13:18:00,0.64,15311,United Kingdom,WHITE BAMBOO RIBS LAMPSHADE,-1.28,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,2010-12-08 13:18:00,5.55,15311,United Kingdom,WHITE BEADED GARLAND STRING 20LIGHT,-5.55,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,22719,GUMBALL MONOCHROME COAT RACK,-3,2010-12-08 13:18:00,1.06,15311,United Kingdom,GUMBALL MONOCHROME COAT RACK,-3.18,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,20798,CLEAR MILKSHAKE GLASS,-4,2010-12-08 13:18:00,1.65,15311,United Kingdom,CLEAR MILKSHAKE GLASS,-6.6,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,22198,LARGE POPCORN HOLDER ,-1,2010-12-08 13:18:00,1.45,15311,United Kingdom,LARGE POPCORN HOLDER ,-1.45,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,22197,POPCORN HOLDER,-1,2010-12-08 13:18:00,0.72,15311,United Kingdom,SMALL POPCORN HOLDER,-0.72,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,20829,GLITTER HANGING BUTTERFLY STRING,-1,2010-12-08 13:18:00,2.1,15311,United Kingdom,GLITTER HANGING BUTTERFLY STRING,-2.1,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537805,22571,ROCKING HORSE RED CHRISTMAS ,-1,2010-12-08 13:18:00,0.85,15311,United Kingdom,ROCKING HORSE RED CHRISTMAS ,-0.85,2010,12,2010-12,2010Q4,13:18:00,13,18,Wednesday,Afternoon,False,False,False,True
C537807,84949,SILVER HANGING T-LIGHT HOLDER,-5,2010-12-08 13:23:00,1.65,13495,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-8.25,2010,12,2010-12,2010Q4,13:23:00,13,23,Wednesday,Afternoon,False,False,False,True
C537807,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-3,2010-12-08 13:23:00,4.95,13495,United Kingdom,GLASS STAR FROSTED T-LIGHT HOLDER,-14.850000000000001,2010,12,2010-12,2010Q4,13:23:00,13,23,Wednesday,Afternoon,False,False,False,True
C537807,21143,ANTIQUE GLASS HEART DECORATION ,-1,2010-12-08 13:23:00,1.95,13495,United Kingdom,ANTIQUE GLASS HEART DECORATION ,-1.95,2010,12,2010-12,2010Q4,13:23:00,13,23,Wednesday,Afternoon,False,False,False,True
C537807,21812,GARLAND WITH HEARTS AND BELLS,-6,2010-12-08 13:23:00,4.95,13495,United Kingdom,GARLAND WITH HEARTS AND BELLS,-29.700000000000003,2010,12,2010-12,2010Q4,13:23:00,13,23,Wednesday,Afternoon,False,False,False,True
C537812,21843,RED RETROSPOT CAKE STAND,-10,2010-12-08 13:33:00,9.95,14299,United Kingdom,RED RETROSPOT CAKE STAND,-99.5,2010,12,2010-12,2010Q4,13:33:00,13,33,Wednesday,Afternoon,False,False,False,True
C537812,22423,REGENCY CAKESTAND 3 TIER,-10,2010-12-08 13:33:00,10.95,14299,United Kingdom,REGENCY CAKESTAND 3 TIER,-109.5,2010,12,2010-12,2010Q4,13:33:00,13,33,Wednesday,Afternoon,False,False,False,True
C537814,20703,BLUE PADDED SOFT MOBILE,-3,2010-12-08 13:43:00,4.25,12712,Germany,BLUE PADDED SOFT MOBILE,-12.75,2010,12,2010-12,2010Q4,13:43:00,13,43,Wednesday,Afternoon,False,False,False,True
C537820,22627,MINT KITCHEN SCALES,-1,2010-12-08 14:10:00,8.5,16016,United Kingdom,MINT KITCHEN SCALES,-8.5,2010,12,2010-12,2010Q4,14:10:00,14,10,Wednesday,Afternoon,False,False,False,True
C537821,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2010-12-08 14:20:00,6.95,18193,United Kingdom,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-20.85,2010,12,2010-12,2010Q4,14:20:00,14,20,Wednesday,Afternoon,False,False,False,True
C537824,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-1,2010-12-08 14:27:00,9.95,12870,United Kingdom,CAKE STAND LOVEBIRD 2 TIER WHITE,-9.95,2010,12,2010-12,2010Q4,14:27:00,14,27,Wednesday,Afternoon,False,False,False,True
C537824,22784,LANTERN CREAM GAZEBO ,-1,2010-12-08 14:27:00,4.95,12870,United Kingdom,LANTERN CREAM GAZEBO ,-4.95,2010,12,2010-12,2010Q4,14:27:00,14,27,Wednesday,Afternoon,False,False,False,True
C537832,22073,RED RETROSPOT STORAGE JAR,-2,2010-12-08 14:52:00,3.75,16858,United Kingdom,RED RETROSPOT STORAGE JAR,-7.5,2010,12,2010-12,2010Q4,14:52:00,14,52,Wednesday,Afternoon,False,False,False,True
C537832,21531,RED RETROSPOT SUGAR JAM BOWL,-4,2010-12-08 14:52:00,2.1,16858,United Kingdom,RED RETROSPOT SUGAR JAM BOWL,-8.4,2010,12,2010-12,2010Q4,14:52:00,14,52,Wednesday,Afternoon,False,False,False,True
C537832,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2010-12-08 14:52:00,6.95,16858,United Kingdom,RED RETROSPOT TRADITIONAL TEAPOT ,-13.9,2010,12,2010-12,2010Q4,14:52:00,14,52,Wednesday,Afternoon,False,False,False,True
C537834,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 14:54:00,2.95,13267,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,-2.95,2010,12,2010-12,2010Q4,14:54:00,14,54,Wednesday,Afternoon,False,False,False,True
C537834,21314,SMALL GLASS HEART TRINKET POT,-1,2010-12-08 14:54:00,2.1,13267,United Kingdom,SMALL GLASS HEART TRINKET POT,-2.1,2010,12,2010-12,2010Q4,14:54:00,14,54,Wednesday,Afternoon,False,False,False,True
C537834,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2010-12-08 14:54:00,2.95,13267,United Kingdom,ANTIQUE GLASS DRESSING TABLE POT,-8.850000000000001,2010,12,2010-12,2010Q4,14:54:00,14,54,Wednesday,Afternoon,False,False,False,True
C537835,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-12-08 14:57:00,4.95,14618,United Kingdom,BAKING SET 9 PIECE RETROSPOT ,-14.850000000000001,2010,12,2010-12,2010Q4,14:57:00,14,57,Wednesday,Afternoon,False,False,False,True
C537838,22299,PIG KEYRING WITH LIGHT & SOUND ,-4,2010-12-08 15:01:00,1.25,13115,United Kingdom,PIG KEYRING WITH LIGHT & SOUND ,-5.0,2010,12,2010-12,2010Q4,15:01:00,15,1,Wednesday,Afternoon,False,False,False,True
C537853,79000,MOROCCAN TEA GLASS,-1,2010-12-08 15:57:00,0.85,13370,United Kingdom,MOROCCAN TEA GLASS,-0.85,2010,12,2010-12,2010Q4,15:57:00,15,57,Wednesday,Afternoon,False,False,False,True
C537853,22940,FELTCRAFT CHRISTMAS FAIRY,-1,2010-12-08 15:57:00,4.25,13370,United Kingdom,FELTCRAFT CHRISTMAS FAIRY,-4.25,2010,12,2010-12,2010Q4,15:57:00,15,57,Wednesday,Afternoon,False,False,False,True
C537853,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2010-12-08 15:57:00,8.5,13370,United Kingdom,FAMILY ALBUM WHITE PICTURE FRAME,-17.0,2010,12,2010-12,2010Q4,15:57:00,15,57,Wednesday,Afternoon,False,False,False,True
C537853,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2010-12-08 15:57:00,2.95,13370,United Kingdom,GREEN REGENCY TEACUP AND SAUCER,-2.95,2010,12,2010-12,2010Q4,15:57:00,15,57,Wednesday,Afternoon,False,False,False,True
C537853,22960,JAM MAKING SET WITH JARS,-2,2010-12-08 15:57:00,4.25,13370,United Kingdom,JAM MAKING SET WITH JARS,-8.5,2010,12,2010-12,2010Q4,15:57:00,15,57,Wednesday,Afternoon,False,False,False,True
